,type,date(yyyyMMddHHmmss),author,message,latitude,longitude,location,spam,hashtags,sentiment_score,sentiment,datetime,tokens,keywords,labels,fire,crime,emergency
1855,mbdata,2.01401E+13,carjunkers,make $630-$8062 a month online fastjobs.kronos/tricks #abila #workathome,,,,1,"['#abila', '#workAtHome']",0,1,2014-01-23 19:17:37,"['make', '$', '630-', '$', '8062', 'a', 'month', 'online', 'fastjobs.kronos/tricks', '#', 'abila', '#', 'workathome']","['make', '$', '630-', '$', '8062', 'month', 'online', 'fastjobs.kronos/tricks', 'abila', 'workathome']",[],[],[],[]
1856,mbdata,2.01401E+13,KronosQuoth,the battles that count arent the ones for gold medals. the struggles within yourself #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0,1,2014-01-23 19:17:57,"['the', 'battles', 'that', 'count', 'arent', 'the', 'ones', 'for', 'gold', 'medals', '.', 'the', 'struggles', 'within', 'yourself', '#', 'kronosstar', '#', 'pokrally']","['battles', 'count', 'arent', 'ones', 'gold', 'medals', 'struggles', 'within', 'kronosstar', 'pokrally']",['emergency'],[],[],"['battles', 'battles', 'battles', 'battles']"
1857,mbdata,2.01401E+13,KronosQuoth,"if you want to achieve excellence, you can get there today. as of this second, quit doing less-than-excellent work.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0,1,2014-01-23 19:17:57,"['if', 'you', 'want', 'to', 'achieve', 'excellence', ',', 'you', 'can', 'get', 'there', 'today', '.', 'as', 'of', 'this', 'second', ',', 'quit', 'doing', 'less-than-excellent', 'work', '.', '#', 'pokrally', '#', 'hi']","['want', 'achieve', 'excellence', 'get', 'today', 'second', 'quit', 'less-than-excellent', 'work', 'pokrally']",[],[],[],[]
1858,mbdata,2.01401E+13,lordWally,rt @truthforcadau dancin time! thanks #pok thanks sylvia! #pok is peace!,,,,1,"['#POK', '#POK']",0.25625,1,2014-01-23 19:18:00,"['rt', '@', 'truthforcadau', 'dancin', 'time', '!', 'thanks', '#', 'pok', 'thanks', 'sylvia', '!', '#', 'pok', 'is', 'peace', '!']","['truthforcadau', 'dancin', 'time', 'thanks', 'pok', 'thanks', 'sylvia', 'pok', 'peace']",[],[],[],[]
1859,mbdata,2.01401E+13,dragonRider1,rt @internationalnews fire continues at dancing dolphn apartments #abila #intnews,,,,1,"['#abila', '#IntNews']",0,1,2014-01-23 19:18:00,"['rt', '@', 'internationalnews', 'fire', 'continues', 'at', 'dancing', 'dolphn', 'apartments', '#', 'abila', '#', 'intnews']","['internationalnews', 'fire', 'continues', 'dancing', 'dolphn', 'apartments', 'abila', 'intnews']",['fire'],"['fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']",[],[]
1860,mbdata,2.01401E+13,vetsRock,rt @internationalnews fire continues at dancing dolphn apartments #abila #intnews,,,,1,"['#abila', '#IntNews']",0,1,2014-01-23 19:18:00,"['rt', '@', 'internationalnews', 'fire', 'continues', 'at', 'dancing', 'dolphn', 'apartments', '#', 'abila', '#', 'intnews']","['internationalnews', 'fire', 'continues', 'dancing', 'dolphn', 'apartments', 'abila', 'intnews']",['fire'],"['fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']",[],[]
1861,mbdata,2.01401E+13,farmboy,rt @homelandilluminations more police have arrived for evacuation and crowd control #hi,,,,0,['#HI'],0.5,1,2014-01-23 19:18:07,"['rt', '@', 'homelandilluminations', 'more', 'police', 'have', 'arrived', 'for', 'evacuation', 'and', 'crowd', 'control', '#', 'hi']","['homelandilluminations', 'police', 'arrived', 'evacuation', 'crowd', 'control']","['emergency', 'fire', 'crime', 'emergency']","['evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation']","['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']","['evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation']"
1862,mbdata,2.01401E+13,sithLordJames,rt @homelandilluminations more police have arrived for evacuation and crowd control #hi,,,,0,['#HI'],0.5,1,2014-01-23 19:18:07,"['rt', '@', 'homelandilluminations', 'more', 'police', 'have', 'arrived', 'for', 'evacuation', 'and', 'crowd', 'control', '#', 'hi']","['homelandilluminations', 'police', 'arrived', 'evacuation', 'crowd', 'control']","['emergency', 'fire', 'crime', 'emergency']","['evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation']","['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']","['evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation']"
1863,mbdata,2.01401E+13,KronosQuoth,"two roads diverged in a wood, and i—i took the one less traveled by, and that has made all the difference.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",-0.166666667,0,2014-01-23 19:18:19,"['two', 'roads', 'diverged', 'in', 'a', 'wood', ',', 'and', 'i—i', 'took', 'the', 'one', 'less', 'traveled', 'by', ',', 'and', 'that', 'has', 'made', 'all', 'the', 'difference', '.', '#', 'kronosstar', '#', 'pokrally']","['two', 'roads', 'diverged', 'wood', 'i—i', 'took', 'one', 'less', 'traveled', 'made', 'difference', 'kronosstar', 'pokrally']",[],[],[],[]
1864,mbdata,2.01401E+13,KronosQuoth,education costs money.  but then so does ignorance.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0,1,2014-01-23 19:18:19,"['education', 'costs', 'money', '.', 'but', 'then', 'so', 'does', 'ignorance', '.', '#', 'kronosstar', '#', 'pokrally']","['education', 'costs', 'money', 'ignorance', 'kronosstar', 'pokrally']",[],[],[],[]
1865,mbdata,2.01401E+13,KronosQuoth,"the whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.183333333,1,2014-01-23 19:18:19,"['the', 'whole', 'secret', 'of', 'a', 'successful', 'life', 'is', 'to', 'find', 'out', 'what', 'is', 'one', ""'s"", 'destiny', 'to', 'do', ',', 'and', 'then', 'do', 'it', '.', '#', 'pokrally', '#', 'hi']","['whole', 'secret', 'successful', 'life', 'find', 'one', 'destiny', 'pokrally']",[],[],[],[]
1866,mbdata,2.01401E+13,KronosQuoth,"to accomplish great things, we must not only act, but also dream, not only plan, but also believe. #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.266666667,1,2014-01-23 19:18:19,"['to', 'accomplish', 'great', 'things', ',', 'we', 'must', 'not', 'only', 'act', ',', 'but', 'also', 'dream', ',', 'not', 'only', 'plan', ',', 'but', 'also', 'believe', '.', '#', 'pokrally', '#', 'hi']","['accomplish', 'great', 'things', 'must', 'act', 'also', 'dream', 'plan', 'also', 'believe', 'pokrally']",[],[],[],[]
1867,ccdata,2.01401E+13,,vehicle accident - report,,,1422 N. Souliou St,1,[],0,1,2014-01-23 19:18:34,"['vehicle', 'accident', '-', 'report']","['vehicle', 'accident', 'report']",[],[],[],[]
1868,mbdata,2.01401E+13,KronosQuoth,develop success from failures. discouragement and failure are two of the surest stepping stones to success.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.094444444,1,2014-01-23 19:18:39,"['develop', 'success', 'from', 'failures', '.', 'discouragement', 'and', 'failure', 'are', 'two', 'of', 'the', 'surest', 'stepping', 'stones', 'to', 'success', '.', '#', 'pokrally', '#', 'hi']","['develop', 'success', 'failures', 'discouragement', 'failure', 'two', 'surest', 'stepping', 'stones', 'success', 'pokrally']",[],[],[],[]
1869,mbdata,2.01401E+13,KronosQuoth,"when in doubt, punt!  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0,1,2014-01-23 19:18:39,"['when', 'in', 'doubt', ',', 'punt', '!', '#', 'kronosstar', '#', 'pokrally']","['doubt', 'punt', 'kronosstar', 'pokrally']",[],[],[],[]
1870,mbdata,2.01401E+13,KronosQuoth,don't let what you cannot do interfere with what you can do.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0,1,2014-01-23 19:18:39,"['do', ""n't"", 'let', 'what', 'you', 'can', 'not', 'do', 'interfere', 'with', 'what', 'you', 'can', 'do', '.', '#', 'pokrally', '#', 'hi']","['let', 'interfere', 'pokrally']",[],[],[],[]
1871,mbdata,2.01401E+13,KronosQuoth,no one can make you feel inferior without your consent.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0,1,2014-01-23 19:18:39,"['no', 'one', 'can', 'make', 'you', 'feel', 'inferior', 'without', 'your', 'consent', '.', '#', 'pokrally', '#', 'hi']","['one', 'make', 'feel', 'inferior', 'without', 'consent', 'pokrally']",[],[],[],[]
1872,mbdata,2.01401E+13,worldWatcher,rt @internationalnews fire continues at dancing dolphn apartments #abila #intnews,,,,1,"['#abila', '#IntNews']",0,1,2014-01-23 19:19:00,"['rt', '@', 'internationalnews', 'fire', 'continues', 'at', 'dancing', 'dolphn', 'apartments', '#', 'abila', '#', 'intnews']","['internationalnews', 'fire', 'continues', 'dancing', 'dolphn', 'apartments', 'abila', 'intnews']",['fire'],"['fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']",[],[]
1873,mbdata,2.01401E+13,vonneka,rt @martao hang in there #princecharming im on the way #infernaltraffic,,,,0,"['#princecharming', '#infernaltraffic']",0,1,2014-01-23 19:19:00,"['rt', '@', 'martao', 'hang', 'in', 'there', '#', 'princecharming', 'im', 'on', 'the', 'way', '#', 'infernaltraffic']","['martao', 'hang', 'princecharming', 'im', 'way', 'infernaltraffic']",['emergency'],[],[],"['infernaltraffic', 'infernaltraffic', 'infernaltraffic', 'infernaltraffic']"
1874,mbdata,2.01401E+13,jaques,"rt @footfingers check out the new issue of arise, a magazine for people who want to take control of their destiny?#arise #pok",,,,1,"['#ARISE', '#POK']",0.136363636,1,2014-01-23 19:19:00,"['rt', '@', 'footfingers', 'check', 'out', 'the', 'new', 'issue', 'of', 'arise', ',', 'a', 'magazine', 'for', 'people', 'who', 'want', 'to', 'take', 'control', 'of', 'their', 'destiny', '?', '#', 'arise', '#', 'pok']","['footfingers', 'check', 'new', 'issue', 'arise', 'magazine', 'people', 'want', 'take', 'control', 'destiny', 'arise', 'pok']",[],[],[],[]
1875,mbdata,2.01401E+13,anaregents,viktor-e and pok party in the park!,,,,1,[],0,1,2014-01-23 19:19:00,"['viktor-e', 'and', 'pok', 'party', 'in', 'the', 'park', '!']","['viktor-e', 'pok', 'party', 'park']",[],[],[],[]
1876,mbdata,2.01401E+13,AbilaPoliceDepartment,abila police department reports a car hit on souliou street #apd,,,,1,['#APD'],0,1,2014-01-23 19:19:00,"['abila', 'police', 'department', 'reports', 'a', 'car', 'hit', 'on', 'souliou', 'street', '#', 'apd']","['abila', 'police', 'department', 'reports', 'car', 'hit', 'souliou', 'street', 'apd']",['crime'],[],"['police', 'apd', 'police', 'apd', 'police', 'apd', 'police', 'apd', 'police', 'apd', 'police', 'apd', 'police', 'apd', 'police', 'apd', 'police', 'apd']",[]
1877,mbdata,2.01401E+13,aliceRocks,dude! someone just totaly hit a car on souliou and took off  #jerkdrivers,,,,1,['#jerkdrivers'],0,1,2014-01-23 19:19:00,"['dude', '!', 'someone', 'just', 'totaly', 'hit', 'a', 'car', 'on', 'souliou', 'and', 'took', 'off', '#', 'jerkdrivers']","['dude', 'someone', 'totaly', 'hit', 'car', 'souliou', 'took', 'jerkdrivers']",[],[],[],[]
1878,ccdata,2.01401E+13,,vehicle accident - no or unknown injuries,,,1422 N. Souliou St,1,[],-0.1,0,2014-01-23 19:19:00,"['vehicle', 'accident', '-', 'no', 'or', 'unknown', 'injuries']","['vehicle', 'accident', 'unknown', 'injuries']",['emergency'],[],[],"['injuries', 'injuries', 'injuries']"
1879,mbdata,2.01401E+13,KronosQuoth,"either you run the day, or the day runs you.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0,1,2014-01-23 19:19:02,"['either', 'you', 'run', 'the', 'day', ',', 'or', 'the', 'day', 'runs', 'you', '.', '#', 'kronosstar', '#', 'pokrally']","['either', 'run', 'day', 'day', 'runs', 'kronosstar', 'pokrally']",[],[],[],[]
1880,mbdata,2.01401E+13,ninjabob,rt @kronosstar an additional police unit has arrived at the scene to help with crowd control. #kronosstar #dancingdolphinfire,,,,0,"['#KronosStar', '#DancingDolphinFire']",0,1,2014-01-23 19:19:07,"['rt', '@', 'kronosstar', 'an', 'additional', 'police', 'unit', 'has', 'arrived', 'at', 'the', 'scene', 'to', 'help', 'with', 'crowd', 'control', '.', '#', 'kronosstar', '#', 'dancingdolphinfire']","['kronosstar', 'additional', 'police', 'unit', 'arrived', 'scene', 'help', 'crowd', 'control', 'kronosstar', 'dancingdolphinfire']","['fire', 'crime']","['dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire']","['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']",[]
1881,mbdata,2.01401E+13,jgrobannne,rt @kronosstar an additional police unit has arrived at the scene to help with crowd control. #kronosstar #dancingdolphinfire,,,,0,"['#KronosStar', '#DancingDolphinFire']",0,1,2014-01-23 19:19:07,"['rt', '@', 'kronosstar', 'an', 'additional', 'police', 'unit', 'has', 'arrived', 'at', 'the', 'scene', 'to', 'help', 'with', 'crowd', 'control', '.', '#', 'kronosstar', '#', 'dancingdolphinfire']","['kronosstar', 'additional', 'police', 'unit', 'arrived', 'scene', 'help', 'crowd', 'control', 'kronosstar', 'dancingdolphinfire']","['fire', 'crime']","['dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire']","['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']",[]
1882,mbdata,2.01401E+13,luvMyPants,rt @kronosstar an additional police unit has arrived at the scene to help with crowd control. #kronosstar #dancingdolphinfire,,,,0,"['#KronosStar', '#DancingDolphinFire']",0,1,2014-01-23 19:19:07,"['rt', '@', 'kronosstar', 'an', 'additional', 'police', 'unit', 'has', 'arrived', 'at', 'the', 'scene', 'to', 'help', 'with', 'crowd', 'control', '.', '#', 'kronosstar', '#', 'dancingdolphinfire']","['kronosstar', 'additional', 'police', 'unit', 'arrived', 'scene', 'help', 'crowd', 'control', 'kronosstar', 'dancingdolphinfire']","['fire', 'crime']","['dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire', 'dancingdolphinfire']","['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']",[]
1883,mbdata,2.01401E+13,dtennent,rt @homelandilluminations more police have arrived for evacuation and crowd control #hi,,,,0,['#HI'],0.5,1,2014-01-23 19:19:07,"['rt', '@', 'homelandilluminations', 'more', 'police', 'have', 'arrived', 'for', 'evacuation', 'and', 'crowd', 'control', '#', 'hi']","['homelandilluminations', 'police', 'arrived', 'evacuation', 'crowd', 'control']","['emergency', 'fire', 'crime', 'emergency']","['evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation']","['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']","['evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation']"
1884,mbdata,2.01401E+13,sithLordJames,rt @homelandilluminations more police have arrived for evacuation and crowd control #hi,,,,0,['#HI'],0.5,1,2014-01-23 19:19:07,"['rt', '@', 'homelandilluminations', 'more', 'police', 'have', 'arrived', 'for', 'evacuation', 'and', 'crowd', 'control', '#', 'hi']","['homelandilluminations', 'police', 'arrived', 'evacuation', 'crowd', 'control']","['emergency', 'fire', 'crime', 'emergency']","['evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation']","['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']","['evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation']"
1885,mbdata,2.01401E+13,zengardener,rt @homelandilluminations more police have arrived for evacuation and crowd control #hi,,,,0,['#HI'],0.5,1,2014-01-23 19:19:07,"['rt', '@', 'homelandilluminations', 'more', 'police', 'have', 'arrived', 'for', 'evacuation', 'and', 'crowd', 'control', '#', 'hi']","['homelandilluminations', 'police', 'arrived', 'evacuation', 'crowd', 'control']","['emergency', 'fire', 'crime', 'emergency']","['evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation']","['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']","['evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation']"
1886,mbdata,2.01401E+13,zengardener,rt @homelandilluminations more police have arrived for evacuation and crowd control #hi,,,,0,['#HI'],0.5,1,2014-01-23 19:19:07,"['rt', '@', 'homelandilluminations', 'more', 'police', 'have', 'arrived', 'for', 'evacuation', 'and', 'crowd', 'control', '#', 'hi']","['homelandilluminations', 'police', 'arrived', 'evacuation', 'crowd', 'control']","['emergency', 'fire', 'crime', 'emergency']","['evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation']","['police', 'police', 'police', 'police', 'police', 'police', 'police', 'police', 'police']","['evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation', 'evacuation']"
1887,mbdata,2.01401E+13,KronosQuoth,"just when the caterpillar thought the world was ending, he turned into a butterfly.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0,1,2014-01-23 19:19:31,"['just', 'when', 'the', 'caterpillar', 'thought', 'the', 'world', 'was', 'ending', ',', 'he', 'turned', 'into', 'a', 'butterfly', '.', '#', 'pokrally', '#', 'hi']","['caterpillar', 'thought', 'world', 'ending', 'turned', 'butterfly', 'pokrally']",[],[],[],[]
1888,mbdata,2.01401E+13,KronosQuoth,no masterpiece was ever created by a lazy artist. #pokrally #hi,,,,1,"['#POKRally', '#HI']",-0.25,0,2014-01-23 19:19:31,"['no', 'masterpiece', 'was', 'ever', 'created', 'by', 'a', 'lazy', 'artist', '.', '#', 'pokrally', '#', 'hi']","['masterpiece', 'ever', 'created', 'lazy', 'artist', 'pokrally']",[],[],[],[]
1889,mbdata,2.01401E+13,KronosQuoth,you must expect great things of yourself before you can do them.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.8,1,2014-01-23 19:19:31,"['you', 'must', 'expect', 'great', 'things', 'of', 'yourself', 'before', 'you', 'can', 'do', 'them', '.', '#', 'pokrally', '#', 'hi']","['must', 'expect', 'great', 'things', 'pokrally']",[],[],[],[]
1890,mbdata,2.01401E+13,slamrjamr,rt @internationalnews fire continues at dancing dolphn apartments #abila #intnews,,,,1,"['#abila', '#IntNews']",0,1,2014-01-23 19:20:00,"['rt', '@', 'internationalnews', 'fire', 'continues', 'at', 'dancing', 'dolphn', 'apartments', '#', 'abila', '#', 'intnews']","['internationalnews', 'fire', 'continues', 'dancing', 'dolphn', 'apartments', 'abila', 'intnews']",['fire'],"['fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']",[],[]
